block,date,liquidityIndex
10343080,2020-06-26T18:39:29.000Z,20146406750098575000000000
10348840,2020-06-27T16:19:57.000Z,20149123328516209000000000
10354600,2020-06-28T13:43:09.000Z,20151756977716403000000000
10360360,2020-06-29T11:03:34.000Z,20153082629843638000000000
10366120,2020-06-30T08:51:01.000Z,20154524262291284000000000
10371880,2020-07-01T06:19:11.000Z,20155491553881084000000000
10377640,2020-07-02T03:37:20.000Z,20156449093609527000000000
10383400,2020-07-03T01:00:03.000Z,20157073551082531000000000
10389160,2020-07-03T22:22:20.000Z,20157650246328102000000000
10394920,2020-07-04T19:56:55.000Z,20158197651513572000000000
10400680,2020-07-05T17:13:00.000Z,20158886392680570000000000
10406440,2020-07-06T14:30:27.000Z,20159265784753166000000000
